ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1712881087.78643,Cfm27d3pPx2DYrPPF6,10.30.222.137,37220,104.26.6.35,2082,tcp,http,3.930245,2898,3347,SF,T,F,0,ShADadFf,14,3634,12,3979,-,6
1712881102.3326,CbuaPA1KpKcZw3h2m3,10.30.222.137,49766,47.251.5.25,8742,tcp,http,17.56081,493,281,SF,T,F,0,ShADaFdft,4,709,9,1319,-,6
1712881102.42219,CdxR8s3IPW20bknAzl,10.30.222.137,49768,47.251.5.25,8742,tcp,http,20.712014,208,363,SF,T,F,0,ShADaFdft,6,544,9,1565,-,6
1712881102.19875,CDjZh04qwaccRR8XG3,10.30.222.137,49764,47.251.5.25,8742,tcp,http,20.942768,296,282,SF,T,F,0,ShADaFdft,6,632,9,1322,-,6
1712881116.76994,CQzo6SOwjs5zVGwZk,10.30.222.137,42788,14.22.7.140,80,tcp,http,51.312164,1248,291,SF,T,F,0,ShADTadfF,13,4428,4,507,-,6
1712881113.19943,CdUHwz2TtXDjmF4gQ6,10.30.222.137,56386,8.219.89.234,80,tcp,http,54.883209,532,267,SF,T,F,0,ShADTadfF,14,2864,4,483,-,6
1712881149.47452,CLMReXLxq1yfP7vlb,10.30.222.137,43638,23.237.60.122,80,tcp,http,18.61189,678,322,SF,T,F,0,ShADTadfF,17,4282,6,650,-,6
1712881107.09854,CfrPqM2ZMgZrGmiPl9,10.30.222.137,46742,156.236.118.52,12371,tcp,http,61.26544,174,178,SF,T,F,0,ShADadFf,9,650,7,550,-,6
1712880911.72995,C8JFQ53VxwTlfpIEn1,10.30.234.230,36188,49.0.204.153,80,tcp,http,304.68724,2034,381,SF,T,F,0,ShADaTdfF,13,4166,5,661,-,6
1712881212.3678,CjUFuju0etw0gbOT,10.30.222.137,49846,47.251.5.25,8742,tcp,http,18.902764,493,281,SF,T,F,0,ShADaFdft,5,769,9,1319,-,6
1712881219.45916,CVlXuzYjZruCywWGa,10.30.222.137,49848,47.251.5.25,8742,tcp,http,16.695454,208,363,SF,T,F,0,ShADaFdft,4,424,9,1565,-,6
1712881227.22908,CcyRvz193rSP64lg5,10.30.222.137,49844,47.251.5.25,8742,tcp,http,17.647722,296,282,SF,T,F,0,ShADaFdft,4,512,9,1322,-,6
1712881231.4489,CIPQS8igMoOJQDmi1,10.30.222.137,37430,103.82.219.45,80,tcp,http,24.744984,790,470,SF,T,F,0,ShADadfF,12,1422,5,738,-,6
1712881177.66817,C9C4fJ2zVhfo9fwiBd,10.30.222.137,37308,104.26.6.35,2082,tcp,http,78.583118,2898,3329,SF,T,F,0,ShADadFf,13,3582,11,3909,-,6
1712881281.84974,C3M59X3Z7baOvBdKJl,10.30.222.137,43714,23.237.60.122,80,tcp,http,4.393176,674,9483,SF,T,F,0,ShADTadfF,14,2092,11,10063,-,6
1712881337.45019,CZjJMA2x555tz58ET2,10.30.222.137,49916,47.251.5.25,8742,tcp,http,18.097619,208,363,SF,T,F,0,ShADaFdft,4,424,9,1565,-,6
1712881412.36405,CMtFVqifcEr6mZJKd,10.30.222.137,49976,47.251.5.25,8742,tcp,http,20.725641,208,363,SF,T,F,0,ShADTaFdf,9,1116,8,795,-,6
1712881420.52803,CfisWU2s75XPyhQ6p1,10.30.222.137,43808,23.237.60.122,80,tcp,http,22.045056,672,9576,SF,T,F,0,ShADadfF,18,1616,11,10156,-,6
1712881397.73826,CM1cfmT9OIgwnFIs6,10.30.222.137,37440,104.26.6.35,2082,tcp,http,45.038202,2898,3345,SF,T,F,0,ShADadFf,14,3634,12,3977,-,6
1712881429.31075,CZrJsH3wcmfo5lPpD7,10.30.222.137,46968,156.236.118.52,12371,tcp,http,13.64625,174,178,SF,T,F,0,ShADadFf,5,442,6,498,-,6
1712881502.45491,COxdfC1tGjlhjGNxU4,10.30.222.137,50064,47.251.5.25,8742,tcp,http,19.492698,210,318,SF,T,F,0,ShADTaFdfR,12,1024,5,586,-,6
1712881592.46471,Ca9Xsz4mLPTkWh79Pf,10.30.222.137,50128,47.251.5.25,8742,tcp,http,19.137397,210,318,SF,T,F,0,ShADaFdft,5,486,8,1060,-,6
1712881592.161,CfB7nd3xSDFiAARlX7,10.30.222.137,50122,47.251.5.25,8742,tcp,http,19.482805,296,282,SF,T,F,0,ShADTaFdf,7,972,8,714,-,6
1712881607.35365,ChlrmG3hBS8fKpxzl4,10.30.222.137,50124,47.251.5.25,8742,tcp,http,17.723609,493,281,SF,T,F,0,ShADTaFdfRt,11,1530,7,934,-,6
1712881634.903,CoVdBa1TKYvqA6A48l,10.30.222.137,60704,103.82.219.84,80,tcp,http,10.211639,691,300,SF,T,F,0,ShADadfF,9,1183,6,620,-,6
1712881587.65544,CTG9uD1kcEEPR1U6sd,10.30.222.137,37590,104.26.6.35,2082,tcp,http,57.572234,2898,3336,SF,T,F,0,ShADadFf,13,3582,11,3916,-,6
1712881682.42989,CIkMFc1NTTC0AHFNCd,10.30.222.137,50194,47.251.5.25,8742,tcp,http,22.087827,208,363,SF,T,F,0,ShADaFdfR,13,872,5,631,-,6
1712881677.77698,C3Gqmk2MYtcDEvbXig,10.30.222.137,37646,104.26.6.35,2082,tcp,http,38.215972,2898,3340,SF,T,F,0,ShADadFf,13,3582,11,3920,-,6
1712881764.4489,CFLiJh4jQvnJo4TA15,10.30.222.137,44052,23.237.60.122,80,tcp,http,17.972184,676,322,SF,T,F,0,ShADadfF,12,1308,5,590,-,6
1712881763.53789,CeWRPP2IVeug0p4yO5,10.30.222.137,43264,208.95.112.1,80,tcp,http,18.883472,216,542,SF,T,F,0,ShADadfF,13,908,5,810,-,6
1712881779.17231,CUx1qH19c4BpomIkei,10.30.222.137,37744,104.26.6.35,2082,tcp,http,3.264754,2898,3330,SF,T,F,0,ShADadFf,13,3582,11,3910,-,6
1712881772.23657,CW4wVb2lAU4X8Wnwob,10.30.222.137,47216,156.236.118.52,12371,tcp,http,10.410047,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712881782.5138,Cx7DlH1QuUy5a0J9P2,10.30.222.137,50286,47.251.5.25,8742,tcp,http,17.376929,208,363,SF,T,F,0,ShADaFdfR,10,700,5,631,-,6
1712881782.09184,C9DWFj2mlXW1hSqza8,10.30.222.137,50282,47.251.5.25,8742,tcp,http,19.999333,296,282,SF,T,F,0,ShADTaFdf,7,972,8,714,-,6
1712881870.45012,CoJ0HG3vsvTFZfIc4d,10.30.222.137,43344,208.95.112.1,80,tcp,http,15.179463,216,542,SF,T,F,0,ShADadfF,11,796,4,758,-,6
1712881877.75508,Cxopvb4D4kFuEka5Ol,10.30.222.137,37790,104.26.6.35,2082,tcp,http,8.059762,2898,3341,SF,T,F,0,ShADadFf,13,3582,11,3921,-,6
1712881912.36042,Cyf1Gu1y4M0C9xfs0a,10.30.222.137,50334,47.251.5.25,8742,tcp,http,20.238109,493,281,SF,T,F,0,ShADTaFdf,8,1911,8,713,-,6
1712881919.18889,CNO3Jh2ZCVBv1j1Qcd,10.30.222.137,50332,47.251.5.25,8742,tcp,http,19.266768,296,282,SF,T,F,0,ShADaFdft,4,512,9,1322,-,6
1712882002.10769,CyI92y3NRz8XlxDHne,10.30.222.137,50406,47.251.5.25,8742,tcp,http,16.86358,296,282,SF,T,F,0,ShADTaFdf,7,1260,8,714,-,6
1712882002.35707,CNlmsZ1yUWEpnyKh9j,10.30.222.137,50410,47.251.5.25,8742,tcp,http,17.270743,208,363,SF,T,F,0,ShADTaFdf,7,996,8,795,-,6
1712881988.26634,CVeEo54FOVolckpEx2,10.30.222.137,37874,104.26.6.35,2082,tcp,http,64.722841,2898,3346,SF,T,F,0,ShADadFf,13,3582,11,3926,-,6
1712882087.81128,C00JVu3pLTwEb6ID96,10.30.222.137,37946,104.26.6.35,2082,tcp,http,6.223522,2898,3355,SF,T,F,0,ShADadFf,15,3686,13,4039,-,6
1712882091.973,CAG6tG33gT4uJIEM7,10.30.222.137,47444,156.236.118.52,12371,tcp,http,2.224868,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712882102.67583,C2oUN02LwQYyHM6Vk4,10.30.222.137,50498,47.251.5.25,8742,tcp,http,19.974434,208,363,SF,T,F,0,ShADaFfRt,8,620,4,942,-,6
1712882102.45442,CA1Wigc6cKtyUrnf5,10.30.222.137,50494,47.251.5.25,8742,tcp,http,21.296272,296,282,SF,T,F,0,ShADTaFdf,10,1432,8,714,-,6
1712882117.72896,CBniIl2CkqWU2SON65,10.30.222.137,50500,47.251.5.25,8742,tcp,http,16.900128,210,318,SF,T,F,0,ShADFadft,4,426,8,1378,-,6
1712882150.27505,C6kD0l3gJ7XznIQJBk,10.30.222.137,43560,208.95.112.1,80,tcp,http,10.073529,216,542,SF,T,F,0,ShADadfF,8,656,5,810,-,6
1712882212.32021,CoPtYg2OoXlYwVDI5h,10.30.222.137,50556,47.251.5.25,8742,tcp,http,17.971741,208,363,SF,T,F,0,ShADTaFdft,6,744,8,1150,-,6
1712882212.11563,C5Uf5j3QCYWhofeT55,10.30.222.137,50552,47.251.5.25,8742,tcp,http,18.597979,296,282,SF,T,F,0,ShADTaFdf,7,1260,8,714,-,6
1712882212.24811,CMmum4ZuszQTJyQla,10.30.222.137,50554,47.251.5.25,8742,tcp,http,19.649018,493,281,SF,T,F,0,ShADaFdft,6,829,9,1319,-,6
1712882220.33989,CZJaZj31lEr6RpgXrb,10.30.222.137,32882,103.82.219.84,80,tcp,http,34.716694,689,300,SF,T,F,0,ShADadfF,12,1321,5,568,-,6
1712882187.99532,CY23bN2I44z9o89qd3,10.30.222.137,38018,104.26.6.35,2082,tcp,http,67.137944,2898,3347,SF,T,F,0,ShADadFf,14,3634,12,3979,-,6
1712882266.78599,ChvYC5dzE6czwwAZc,10.30.254.172,51358,2.19.251.56,80,tcp,http,4.374197,425,864,SF,T,F,0,ShADTadfF,8,1194,7,1168,-,6
1712882277.56797,C2mZ4A3UumKkfRCEPc,10.30.254.172,51385,2.19.251.72,80,tcp,http,1.882085,850,865,SF,T,F,0,ShADadfrFr,7,1142,8,1197,-,6
1712882277.05431,CeuXwt27UicnC1vJGa,10.30.222.137,50626,47.251.5.25,8742,tcp,http,19.176242,210,318,SF,T,F,0,ShADTaFdfR,14,1330,6,646,-,6
1712882277.0224,C2E289mP7jm5dg5H7,10.30.222.137,50624,47.251.5.25,8742,tcp,http,20.415687,208,363,SF,T,F,0,ShADaFdfRR,14,912,6,683,-,6
1712882272.30714,C318NM1ykDLBF4gWH9,10.30.222.137,38076,104.26.6.35,2082,tcp,http,66.995912,2898,3336,SF,T,F,0,ShADadFf,13,3582,11,3916,-,6
1712882376.71481,Ciyffd2M4zCSQn9rbi,10.30.222.137,50686,47.251.5.25,8742,tcp,http,16.14731,296,282,SF,T,F,0,ShADaFdft,4,512,9,1322,-,6
1712882376.8486,C61mvaur1grZOh45,10.30.222.137,50688,47.251.5.25,8742,tcp,http,16.033839,493,281,SF,T,F,0,ShADaFdft,4,709,8,986,-,6
1712882391.94898,Cl7b1G1RBMvAAPLBw,10.30.222.137,50690,47.251.5.25,8742,tcp,http,16.625826,208,363,SF,T,F,0,ShADaFdfRt,9,624,8,1513,-,6
1712882372.33883,C0svPJ1zBcM6lsIC3g,10.30.222.137,38138,104.26.6.35,2082,tcp,http,59.610635,2898,3358,SF,T,F,0,ShADadFf,13,3582,11,3938,-,6
1712882462.31886,CSgA6N26Qn6jlYVEVi,10.30.222.137,38202,104.26.6.35,2082,tcp,http,20.637884,2898,3334,SF,T,F,0,ShADadFf,13,3582,11,3914,-,6
1712882466.98908,CdtYNADgq7PCdG5Ol,10.30.222.137,50752,47.251.5.25,8742,tcp,http,17.939672,210,318,SF,T,F,0,ShADTaFdf,5,688,7,690,-,6
1712882494.3914,CrA3WU2DX4vwhV4cuc,10.30.222.137,57386,8.219.89.234,80,tcp,http,10.134575,1658,6922,SF,T,F,0,ShADadfF,13,2350,11,7502,-,6
1712882503.28667,CZuxkO39CFMqB1Bl02,10.30.222.137,53330,128.1.248.178,12370,tcp,http,6.427837,173,177,SF,T,F,0,ShADadFf,6,493,4,393,-,6
1712882500.69584,CRoB5x2SX7lbTCr2Oi,10.30.222.137,47750,156.236.118.52,12371,tcp,http,9.033992,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712882546.86147,CKnkMk4KuoW53RWGAd,10.30.222.137,50836,47.251.5.25,8742,tcp,http,19.634658,296,282,SF,T,F,0,ShADTaFdf,5,860,7,654,-,6
1712882547.20554,CNfRNj4bS7UtS2DTIf,10.30.222.137,50842,47.251.5.25,8742,tcp,http,21.610084,210,318,SF,T,F,0,ShADaFdft,6,546,9,1430,-,6
1712882560.84986,CMYTt131aOM8mibt7a,10.30.222.137,33152,103.82.219.84,80,tcp,http,18.285687,685,300,SF,T,F,0,ShADTadfF,17,4317,6,628,-,6
1712882545.12606,CWWgK94J4C1xhMXTP3,10.30.222.137,43850,208.95.112.1,80,tcp,http,34.174063,216,542,SF,T,F,0,ShADadfF,11,796,4,758,-,6
1712882562.28976,CIRDTf4wxgBEbD8q5f,10.30.222.137,38320,104.26.6.35,2082,tcp,http,17.050781,2898,3341,SF,T,F,0,ShADadFf,14,3634,12,3973,-,6
1712882642.72983,CkXVcw4RdZfYoxtaO9,10.30.222.137,38370,104.26.6.35,2082,tcp,http,36.663747,2898,3344,SF,T,F,0,ShADadFf,13,3582,11,3924,-,6
1712882740.76732,Cr4zPB4o9DcEoRx7gj,10.30.222.137,50986,47.251.5.25,8742,tcp,http,18.819995,296,282,SF,T,F,0,ShADTaFdf,7,1260,8,714,-,6
1712882706.42796,C0a6M71v9rTknNLndf,10.30.222.137,38434,104.26.6.35,2082,tcp,http,66.077854,2898,3340,SF,T,F,0,ShADadFf,13,3582,11,3920,-,6
1712882742.98749,CU0Awy2DJRHrKju6Y2,10.30.222.137,38544,103.82.219.45,80,tcp,http,29.568397,792,470,SF,T,F,0,ShADTadfF,15,3956,5,738,-,6
1712882789.79062,CkTLR32etaFiepxFBi,10.30.222.137,38490,104.26.6.35,2082,tcp,http,15.705675,2898,3334,SF,T,F,0,ShADadFf,13,3582,11,3914,-,6
1712882796.00951,CMqcVI2ZrfXX8Gbe51,10.30.222.137,44072,208.95.112.1,80,tcp,http,9.575016,216,542,SF,T,F,0,ShADTadfF,10,1184,6,862,-,6
1712882797.00303,Csb1Ds4kPX11DlVKHl,10.30.222.137,48016,156.236.118.52,12371,tcp,http,8.770417,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712882797.33374,CcYftQ3c1IEZ3Ttva3,10.30.222.137,53588,128.1.248.178,12370,tcp,http,8.440001,173,177,SF,T,F,0,ShADTadFf,7,718,4,393,-,6
1712882884.11565,CMzesH2xbPcz8JnQK2,10.30.222.137,51118,47.251.5.25,8742,tcp,http,19.581782,296,282,SF,T,F,0,ShADaFdft,5,572,9,1322,-,6
1712882974.20426,CLh4i33TzhcoPcWRb8,10.30.222.137,51178,47.251.5.25,8742,tcp,http,18.451694,296,282,SF,T,F,0,ShADTaFdf,7,1260,8,714,-,6
1712882999.78731,CEWIv019nCbEDir8N5,10.30.222.137,38668,104.26.6.35,2082,tcp,http,28.842927,2898,3343,SF,T,F,0,ShADadFf,14,3634,11,3923,-,6
1712882451.07819,C0Z0pj3k1S1S4DfwX1,10.30.222.137,57138,180.188.25.47,80,tcp,http,300.425914,661,4276,SF,T,F,0,ShADTadfF,14,2066,6,4596,-,6
1712883064.40313,CtpeBS2ddl0tjsWTQ1,10.30.222.137,51240,47.251.5.25,8742,tcp,http,17.03641,210,318,SF,T,F,0,ShADaFdft,4,426,9,1430,-,6
1712883064.36002,CStB0k4XFFSFCqptEj,10.30.222.137,51238,47.251.5.25,8742,tcp,http,18.981935,208,363,SF,T,F,0,ShADaFdft,6,544,9,1565,-,6
1712883099.88133,CCOcJj2Rop3exqdAmf,10.30.222.137,38728,104.26.6.35,2082,tcp,http,42.941332,2898,3340,SF,T,F,0,ShADadFf,13,3582,11,3920,-,6
1712883135.41908,C1TJCA3TYh706vFKrf,10.30.222.137,44346,208.95.112.1,80,tcp,http,7.407589,216,542,SF,T,F,0,ShADadfF,7,588,6,862,-,6
1712883119.10821,C5nnq4UOszvHfTLdj,10.30.222.137,48238,156.236.118.52,12371,tcp,http,23.964488,174,178,SF,T,F,0,ShADadFf,6,494,8,602,-,6
1712883119.48496,CvEvqg48EKYx1vU5L4,10.30.222.137,53810,128.1.248.178,12370,tcp,http,23.588013,173,178,SF,T,F,0,ShADadFf,6,493,8,602,-,6
1712883151.57922,C8k9HE2m2SQuwtZjAf,10.30.222.137,51336,47.251.5.25,8742,tcp,http,18.259286,208,363,SF,T,F,0,ShADaFdft,4,424,9,1565,-,6
1712883159.64507,CGjijV2vVTeoiyiXE5,10.30.222.137,51338,47.251.5.25,8742,tcp,http,18.363072,210,318,SF,T,F,0,ShADTaFdft,5,688,8,1060,-,6
1712883254.2173,CA2T2p2witc1o4KBN1,10.30.222.137,51410,47.251.5.25,8742,tcp,http,18.535472,493,281,SF,T,F,0,ShADTaFdfR,12,1582,6,609,-,6
1712883261.08459,Ce3c3b1d7pXEtlcBYg,10.30.222.137,51408,47.251.5.25,8742,tcp,http,18.412535,296,282,SF,T,F,0,ShADTaFdf,5,860,7,654,-,6
1712883209.75945,CFk6zJYOgaBd4wO8c,10.30.222.137,38830,104.26.6.35,2082,tcp,http,75.211348,2898,3349,SF,T,F,0,ShADadFf,14,3634,12,3981,-,6
1712883251.17259,C62zQ445GM2lrHrGte,10.30.222.137,38960,103.82.219.45,80,tcp,http,33.81141,790,470,SF,T,F,0,ShADadfF,14,1542,5,738,-,6
1712883216.08719,CqsfkP3cin9MiFS1Pg,10.30.222.137,45186,23.237.60.122,80,tcp,http,68.896915,680,322,SF,T,F,0,ShADadfF,12,1312,5,590,-,6
1712883302.35912,CxYLRn2qR0u0AuqiHi,10.30.222.137,38908,104.26.6.35,2082,tcp,http,4.450929,2898,3336,SF,T,F,0,ShADadtFf,14,3646,12,3973,-,6
1712883356.65529,CtLllVvM01sTmgqdb,10.30.222.137,51470,47.251.5.25,8742,tcp,http,22.129011,296,282,SF,T,F,0,ShADaFdfRt,15,1040,8,1270,-,6
1712883417.00808,CQOiSWqVCZxln6RCk,10.30.222.137,51518,47.251.5.25,8742,tcp,http,18.898276,210,318,SF,T,F,0,ShADaFdft,6,546,9,1430,-,6
1712883416.72436,C8TUnfz9HoV34SRE2,10.30.222.137,51512,47.251.5.25,8742,tcp,http,20.088356,296,282,SF,T,F,0,ShADTaFdf,9,1380,8,714,-,6
1712883467.90184,CTWVPl2kxsB5dLKGik,10.30.222.137,48532,156.236.118.52,12371,tcp,http,2.60471,174,178,SF,T,F,0,ShADTadFf,7,720,4,394,-,6
1712883507.70393,CKIhlO3fnAvTfFuR87,10.30.222.137,44618,208.95.112.1,80,tcp,http,8.374687,216,542,SF,T,F,0,ShADadfF,9,708,6,862,-,6
1712883562.23786,CU8J9d3UeE1QHHlxvh,10.30.222.137,39096,104.26.6.35,2082,tcp,http,21.637558,2898,3352,SF,T,F,0,ShADadFf,13,3582,11,3932,-,6
1712883616.73717,CYQmls4LzZQ51avEU,10.30.222.137,51654,47.251.5.25,8742,tcp,http,17.697399,493,281,SF,T,F,0,ShADTaFdf,5,1254,7,653,-,6
1712883616.59902,Cc7qkR3IptFHZr5bx,10.30.222.137,51652,47.251.5.25,8742,tcp,http,18.2266,296,282,SF,T,F,0,ShADaFdfRt,13,928,8,1270,-,6
1712883703.51811,Cv1MaR1fLsi77wWJrf,10.30.222.137,45528,23.237.60.122,80,tcp,http,3.520677,679,623,SF,T,F,0,ShADadFf,7,1051,5,891,-,6
1712883743.08867,CSJjDBvHn4rVMknD4,10.30.222.137,39204,104.26.6.35,2082,tcp,http,21.176157,2898,3336,SF,T,F,0,ShADadFf,13,3582,11,3916,-,6
1712883813.95665,COSxBR2XtVGLRMhxAg,10.30.222.137,51818,47.251.5.25,8742,tcp,http,17.968965,208,363,SF,T,F,0,ShADaFdft,4,424,9,1565,-,6
1712883770.10196,Cj0dNj4c18fU30tTck,10.30.222.137,34366,14.22.7.199,80,tcp,http,73.695331,1294,291,SF,T,F,0,ShADadfF,14,2046,5,559,-,6
1712883791.32195,CM2k3n3B5GZy4KxnV8,10.30.222.137,54322,128.1.248.178,12370,tcp,http,52.751005,173,177,SF,T,F,0,ShADadtFf,10,713,8,778,-,6
1712883789.08923,C2fhRe2sXLzJDObMmg,10.30.222.137,48744,156.236.118.52,12371,tcp,http,54.987869,174,178,SF,T,F,0,ShADadFf,9,650,7,550,-,6
1712883878.46691,CQAhzC1FfA30jd5O0b,10.30.222.137,45668,23.237.60.122,80,tcp,http,38.965119,676,322,SF,T,F,0,ShADadfF,12,1308,5,590,-,6
1712883853.04492,C95laI1zkcWKozvunc,10.30.222.137,39310,104.26.6.35,2082,tcp,http,64.55648,2898,3338,SF,T,F,0,ShADadFf,13,3582,11,3918,-,6
1712883906.91402,Ctgs7R26F6zuglPjC8,10.30.222.137,51878,47.251.5.25,8742,tcp,http,17.661692,210,318,SF,T,F,0,ShADTaFdft,5,688,8,1060,-,6
1712884057.73043,CwYsCE11g6OpzhxX73,10.30.222.137,51980,47.251.5.25,8742,tcp,http,17.143777,208,363,SF,T,F,0,ShADaFdft,4,424,9,1565,-,6
1712884057.45864,C9H9Ho2DtU8S8nQiIk,10.30.222.137,51976,47.251.5.25,8742,tcp,http,17.522247,296,282,SF,T,F,0,ShADaFdft,4,512,9,1322,-,6
1712884064.66142,C7luZm25BtcaIDKOFb,10.30.222.137,51978,47.251.5.25,8742,tcp,http,17.452417,493,281,SF,T,F,0,ShADaFdft,4,709,9,1319,-,6
1712884072.32568,CnbzIV3CmHGKoM0Zq2,10.30.222.137,39456,104.26.6.35,2082,tcp,http,18.261019,2898,3384,SF,T,F,0,ShADadFfr,15,3686,14,4120,-,6
1712884138.95547,CUA3rk2x162RUM5vr3,10.30.222.137,45834,23.237.60.122,80,tcp,http,39.959719,678,322,SF,T,F,0,ShADadfF,12,1310,5,590,-,6
1712884162.11065,C2uTaZ1WGC1EzrtIh9,10.30.222.137,39502,104.26.6.35,2082,tcp,http,17.137606,2898,3350,SF,T,F,0,ShADadFf,13,3582,11,3930,-,6
1712884166.70564,Cm4ecf2tPGZjSTyYs8,10.30.222.137,52036,47.251.5.25,8742,tcp,http,20.344562,296,282,SF,T,F,0,ShADTaFdf,6,920,7,654,-,6
1712884166.84424,CrwEXs3V7n2VA4kvpl,10.30.222.137,52038,47.251.5.25,8742,tcp,http,22.363392,493,281,SF,T,F,0,ShADaFdfR,13,1157,5,549,-,6
1712884213.62475,Ckz9Kn36pMvVeMtXq9,10.30.222.137,57224,23.237.196.50,80,tcp,http,47.13781,617,520,SF,T,F,0,ShADadfF,11,1197,4,736,-,6
1712884213.68655,ChMDrS3BMvCMX5ZkQj,10.30.222.137,45878,23.237.60.122,80,tcp,http,48.734552,682,322,SF,T,F,0,ShADadfF,11,1262,4,538,-,6
1712884272.60161,CXt5Iw1HITmErZhRd7,10.30.222.137,39584,104.26.6.35,2082,tcp,http,12.820168,2898,3376,SF,T,F,0,ShADadFf,13,3582,11,3956,-,6
1712884277.02299,CLnm2f1LJokYaKSSSc,10.30.222.137,52116,47.251.5.25,8742,tcp,http,19.356261,296,282,SF,T,F,0,ShADaFfRt,10,820,4,780,-,6
1712884338.6555,Cc2xkY2ItXxmFhL6a8,10.30.254.172,51788,46.17.234.82,80,tcp,http,1.461895,355,578,SF,T,F,0,ShADadfF,6,607,5,790,-,6
1712884372.26979,Cb3Ctt2rVKyMVkEeyg,10.30.222.137,39676,104.26.6.35,2082,tcp,http,7.466331,2898,3335,SF,T,F,0,ShADadFf,13,3582,11,3915,-,6
1712884386.73833,CCal4nkjWJOMU37Q6,10.30.222.137,52216,47.251.5.25,8742,tcp,http,16.943921,296,282,SF,T,F,0,ShADaFdft,4,512,8,988,-,6
1712884386.88757,CiCs8J31QitGIiYPZj,10.30.222.137,52218,47.251.5.25,8742,tcp,http,20.030615,493,281,SF,T,F,0,ShADaFdft,6,829,9,1319,-,6
1712884415.67287,CQFJ5r4ySvhcQtyyj6,10.30.222.137,46070,23.237.60.122,80,tcp,http,15.581236,686,9549,SF,T,F,0,ShADadfF,14,1430,12,10181,-,6
1712884428.70929,C0Na4j3aoiWlPz4Eqh,10.30.222.137,49228,156.236.118.52,12371,tcp,http,2.9661,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1712884472.2366,CV05af1WvUNCyYE37a,10.30.222.137,39760,104.26.6.35,2082,tcp,http,11.435089,2898,3340,SF,T,F,0,ShADadFf,14,3634,12,3972,-,6
1712884537.10332,CpELtmi3xDzkZkkY5,10.30.222.137,41942,103.82.219.81,80,tcp,http,33.025329,609,296,SF,T,F,0,ShADadfF,14,1361,5,564,-,6
1712884636.18377,C3vI0n3tsOpfk7af2k,10.30.222.137,42014,103.82.219.81,80,tcp,http,11.607181,611,296,SF,T,F,0,ShADadfF,7,983,6,616,-,6
1712884582.32241,CRJbFT15fwm6H7alcl,10.30.222.137,39836,104.26.6.35,2082,tcp,http,65.692568,2898,3338,SF,T,F,0,ShADadFf,13,3582,11,3918,-,6
1712884638.68084,CzV8fh3zUzu4dofGwc,10.30.222.137,46224,23.237.60.122,80,tcp,http,9.334763,681,623,SF,T,F,0,ShADadfF,7,1053,6,943,-,6
1712884631.76007,CRkhWp40b7d72k4swl,10.30.222.137,52396,47.251.5.25,8742,tcp,http,18.742395,493,281,SF,T,F,0,ShADTaFdf,7,1851,8,713,-,6
1712884702.38004,CLPkvP3L8nvUPewOE5,10.30.222.137,34754,103.82.219.84,80,tcp,http,17.366858,685,300,SF,T,F,0,ShADadfF,12,1317,5,568,-,6
1712884692.21096,C7ocpyKLIWY4k2Vyj,10.30.222.137,39902,104.26.6.35,2082,tcp,http,27.632463,2898,3358,SF,T,F,0,ShADadFf,14,3634,12,3990,-,6
1712884743.53897,CLvR0I1374x2VkOMh7,10.30.222.137,45470,14.22.7.140,80,tcp,http,14.193466,1104,291,SF,T,F,0,ShADadfF,7,1476,6,611,-,6
1712884748.92977,CSFbaG3DmJrB9k5yx5,10.30.222.137,49452,156.236.118.52,12371,tcp,http,9.075777,174,178,SF,T,F,0,ShADadFf,5,442,7,550,-,6
1712884751.28097,CxrUOU1OBDj0YQlkze,10.30.222.137,55028,128.1.248.178,12370,tcp,http,6.724944,173,177,SF,T,F,0,ShADadFf,6,501,7,549,-,6
1712884781.96258,C6221x3F7UC1tzzTBi,10.30.222.137,52518,47.251.5.25,8742,tcp,http,17.967213,493,281,SF,T,F,0,ShADaFdft,4,709,9,1319,-,6
1712884792.23161,CAy7i6LZE1UTXr7Mb,10.30.222.137,39998,104.26.6.35,2082,tcp,http,31.374989,2898,3344,SF,T,F,0,ShADadFf,13,3582,11,3924,-,6
1712884876.11549,CdennF37sLS1QbgyFg,10.30.222.137,42172,103.82.219.81,80,tcp,http,3.413516,615,296,SF,T,F,0,ShADadfF,7,987,6,616,-,6
1712884872.32524,Cqzv1r1wPUWDfKGN39,10.30.222.137,40030,104.26.6.35,2082,tcp,http,7.42866,2898,3338,SF,T,F,0,ShADadFf,13,3582,11,3918,-,6
1712884918.78526,Cwb3673LHIEFUaVNQj,10.30.222.137,46408,23.237.60.122,80,tcp,http,48.816124,679,623,SF,T,F,0,ShADTadfF,13,2721,4,839,-,6
